url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/feedmorewny/status/1307311151441682432,09/19/20 9:30:41 AM,,"More than 79,500 children in WNY may struggle with hunger due to the pandemic. Our BackPack program, designated baby needs pantries and school pantries provide food access to those who need assistance. 🏈Join us for Day 2 of #HuddleForHunger: https://t.co/tUYPl3b92a #BillsMafia",en,http://twitter.com/,http://twitter.com/feedmorewny/status/1307311151441682432,0,100,0,LINK,isEdited,,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,567,New York City,-73.9764404296875,40.75103759765625,FeedMore WNY,0,DAY,UNKNOWN,feedmorewny,"FeedMore WNY offers dignity, hope and a brighter future by providing nutritious food, friendship and skills training to its Western New York neighbors in need.",http://twitter.com/feedmorewny/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,567,41,
http://twitter.com/levelfieldsnyc/status/1307045866319106049,09/18/20 3:56:32 PM,,He campaigned to dismantle the University of California’s admissions disenfranchising policies that disproportionately impacted Black students ...chaired a campaign to secure $90 million in school improvement bonds… supported community gardens to increase access to fresh food...,en,http://twitter.com/,http://twitter.com/levelfieldsnyc/status/1307045865165643776,0,100,0,TEXT,"isComment,isTwitterReply,isEdited",,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,33,New York City,-73.9764404296875,40.75103759765625,Nicole M. Fields,0,DAY,FEMALE,levelfieldsnyc,Founder+CEO Level Fields Consulting. Change Maker x Rain Maker. Workforce Development x Youth Empowerment x  Status Quo Disrupter. *Bronx Bred * I speak for me!,http://twitter.com/levelfieldsnyc/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,33,36,
http://twitter.com/philgross/status/1303442647286272008,09/08/20 5:18:38 PM,,"RT @shanselman: Amazing tip for teachers this coming week I saw on our internal school group. Tape a pencil to the back of your laptop and tip/hang a CD over the front, angled down. Instant free document camera. https://t.co/U43ZvU67KM",en,http://twitter.com/,http://twitter.com/shanselman/status/1303159935199395842,0,100,5,IMAGE,"containsImage,hasImage,isComment,isRepost,isEdited",http://pbs.twimg.com/media/EhXBDXrVkAICeCO.jpg,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,90,New York City,-73.9764404296875,40.75103759765625,philgross,0,DAY,UNKNOWN,philgross,,http://twitter.com/philgross/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,90,40,
