url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/WeProtestThings/status/1268585758945837059,06/04/20 12:49:48 PM,,"RT @Amy_Siskind: Imagine being so cowardly and incompetent that you need to build layers of walls - essentially a moat - around our White House to distance yourself from the American people who are suffering, dying and starving from a pandemic, and who are crying out for social justice.",en,http://twitter.com/,http://twitter.com/Amy_Siskind/status/1268536494551183360,0,100,-5,TEXT,"isComment,isRepost",,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,7636,New York City,-73.9764404296875,40.75103759765625,Pick an issue. Protest. 🆘,0,DAY,UNKNOWN,WeProtestThings,Megaphone for quieted voices. TO CONTACT US CONGRESS - http://www.house.gov/representatives/ http://www.senate.gov/general/contact_information/senators_cfm.cfm,http://twitter.com/WeProtestThings/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,7636,47,
http://twitter.com/pinass1981/status/1271215241268015104,06/11/20 6:58:26 PM,,RT @dilf2050: That hole is cock hungry https://t.co/JHs8CEH086,en,http://twitter.com/,http://twitter.com/dilf2050/status/1271040759131668481,100,29,-5,VIDEO,"containsVideo,hasImage,isComment,isRepost",http://pbs.twimg.com/ext_tw_video_thumb/1271040635919831047/pu/img/Jm6UaCNJs7clYV_c.jpg,https://video.twimg.com/ext_tw_video/1271040635919831047/pu/vid/478x270/EAT1acr_5xn23xKb.mp4?tag=10,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,7,New York City,-73.9764404296875,40.75103759765625,HKHLOOK,0,DAY,UNKNOWN,pinass1981,Lose to love,http://twitter.com/pinass1981/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,7,8,
http://twitter.com/mulan_nodisney/status/1271082429588082688,06/11/20 10:10:41 AM,,Mad early some of them hoes ain’t even brush in the morning just hungry & fighting,en,http://twitter.com/,http://twitter.com/mulan_nodisney/status/1271082429588082688,0,100,-5,TEXT,,,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,314,New York City,-73.9764404296875,40.75103759765625,Mulan No-Disney,0,DAY,FEMALE,mulan_nodisney,living how I want not as I should... #MasonKenzoLee  IG : @justmulan_ NYC💫,http://twitter.com/mulan_nodisney/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,314,15,
