url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/FluffCrank/status/1244792654036074496,03/30/20 9:04:30 PM,,"RT @AOC: First Instacart, then Amazon, now Whole Foods: workers are withholding their labor& demanding dignity. When people work an hourly job, it’s suggested in many ways that you‘re unimportant or expendable. Except you aren’t. Everyone deserves safe work, paid leave, & a living wage.",en,http://twitter.com/,http://twitter.com/AOC/status/1244680822088704000,0,89,0,TEXT,"isComment,isRepost,isEdited",,,SEARCH / Food Access / Grocery Stores/Brands,0,0,0,0,0,0,0,0,0,825,New York City,-73.9764404296875,40.75103759765625,Gay and Cranky 🔞,0,DAY,UNKNOWN,FluffCrank,Sometimes draws big things. 18+. COMMISSIONS OPEN: https://crudedudejude.wixsite.com/kc-commissions,http://twitter.com/FluffCrank/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,825,44,
http://twitter.com/badtoad20/status/1244761524750692353,03/30/20 7:00:48 PM,,"RT @meaganmday: Today, Instacart and Amazon workers walked off the job because the companies profiting from their labor are endangering them, while workers at General Electric walked out demanding that their factory be converted to produce ventilators. Something important is happening.",en,http://twitter.com/,http://twitter.com/meaganmday/status/1244685523458740227,0,100,-5,TEXT,"isComment,isRepost,isEdited",,,SEARCH / Food Access / Grocery Stores/Brands,0,0,0,0,0,0,0,0,0,429,New York City,-73.9764404296875,40.75103759765625,valerie,0,DAY,FEMALE,badtoad20,"Animal Rights Advocate, Equal Rights. Vote Democrat. #Resist, And currently really digging Yellowstone and Stranger Things.",http://twitter.com/badtoad20/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,429,41,
http://twitter.com/bunker_rachel/status/1244685746105135105,03/30/20 1:59:41 PM,,"RT @AOC: First Instacart, then Amazon, now Whole Foods: workers are withholding their labor& demanding dignity. When people work an hourly job, it’s suggested in many ways that you‘re unimportant or expendable. Except you aren’t. Everyone deserves safe work, paid leave, & a living wage. https://t.co/JCC7A6RiUe",en,http://twitter.com/,http://twitter.com/AOC/status/1244680822088704000,0,66,0,TEXT,"isComment,isRepost,isEdited",,,SEARCH / Food Access / Grocery Stores/Brands,0,0,0,0,0,0,0,0,0,43,New York City,-73.9764404296875,40.75103759765625,bunker_rachel,0,DAY,FEMALE,bunker_rachel,"history phd student @rutgersU & guide @bigoniontours | politics, business, finance through lens of race, gender, class | US & the world | obsessed w/ insurance",http://twitter.com/bunker_rachel/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,43,45,
