url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/AbleToMeditate/status/1289462318250696704,08/01/20 3:25:48 AM,,"RT @B52Malmet: Who are these “swing voters” the pundits talk about? Either you want to live, want to not be evicted, want to have enough food to eat or you don’t?",en,http://twitter.com/,http://twitter.com/B52Malmet/status/1289407002842726400,0,100,0,TEXT,"isQuestion,isComment,isRepost",,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,196,New York City,-73.9764404296875,40.75103759765625,YouOnlyHaveOneSoul,0,DAY,UNKNOWN,AbleToMeditate,"And when it’s gone, it’s gone.",http://twitter.com/AbleToMeditate/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,196,31,
http://twitter.com/evilqueen197/status/1290100071615229952,08/02/20 9:40:00 PM,,"RT @RevengeBunny: Found hiding in a garage, starving...finder is keeping her! ❤️🐾 TYSM Kimberly A. Stone - 530 Cody Alert @reddogsusie @WinglessBird_ @SandraK93322487 @EMluvsPibbles @samjarvis49 @for_pittys @Janetlynne211 @rollca49 @4paws8 @jijmpel @Hbowman1H @beth_monje @ColleenOwens4 https://t.co/13p5cKE5Ed",en,http://twitter.com/,http://twitter.com/RevengeBunny/status/1290095295410274305,0,9,0,IMAGE,"containsImage,hasImage,isComment,isRepost",http://pbs.twimg.com/media/EedW0zBUEAAKPiN.jpg,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,225,New York City,-73.9764404296875,40.75103759765625,Mare,0,DAY,FEMALE,evilqueen197,"Music: Garth Brooks fanatic, love football, lacrosse and hockey. support animal rescue. #Lucifer fan, #GOT, #StarWars #XFiles",http://twitter.com/evilqueen197/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,225,33,
http://twitter.com/ellycedipaola/status/1288523826641481728,07/29/20 1:16:34 PM,,"RT @TeamPelosi: If your notion of addressing food security is a tax deduction for expensive business dinners but not making sure that no child in America goes to bed hungry, you may be a Republican Senator.",en,http://twitter.com/,http://twitter.com/TeamPelosi/status/1288298064311091201,0,100,0,TEXT,"isComment,isRepost",,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,323,New York City,-73.9764404296875,40.75103759765625,"Ellyce di Paola, MA",0,DAY,FEMALE,ellycedipaola,working to see mothers thrive and babies alive. doctoral candidate in health education at Columbia university's Teachers College,http://twitter.com/ellycedipaola/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,323,36,
