url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/kendr1x_/status/1344022764685033472,12/29/20 3:49:32 PM,,RT @KarlousM: Stimulus check should be at least 8 grand. With some food stamps sprinkled in.,en,http://twitter.com/,http://twitter.com/KarlousM/status/1343938393772863488,0,100,0,TEXT,"isComment,isRepost,isEdited",,,SEARCH / Food Access / EBT/SNAP,0,0,0,0,0,0,0,0,0,3817,New York City,-73.9764404296875,40.75103759765625,🇯🇲,0,DAY,MALE,kendr1x_,IG : @dr1x._,http://twitter.com/kendr1x_/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,3817,16,
http://twitter.com/faym52/status/1353421519024660480,01/24/21 2:16:50 PM,,"RT @rajivprab: Biden Signs Orders to Expand Food Stamps and Raise Wages, but Says Economy Needs More Help https://t.co/tBMp6vuYju",en,http://twitter.com/,http://twitter.com/rajivprab/status/1353421074898317313,0,88,0,LINK,"isComment,isRepost,isEdited",,,SEARCH / Food Access / EBT/SNAP,0,0,0,0,0,0,0,0,0,1718,New York City,-73.9764404296875,40.75103759765625,Franky,0,DAY,MALE,faym52,Salud. MI.,http://twitter.com/faym52/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,1718,19,
http://twitter.com/Just_Wild_Bill/status/1353433653024595971,01/24/21 3:05:03 PM,,"@commonsense1117 I thought of that after I posted. Good catch. Plus free medical care, schooling, food stamps...😐",en,http://twitter.com/,http://twitter.com/commonsense1117/status/1353425133164253185,0,72,5,TEXT,"isComment,isTwitterReply,isEdited",,,SEARCH / Food Access / EBT/SNAP,0,0,0,0,0,0,0,0,0,6282,New York City,-73.9764404296875,40.75103759765625,Wild Bill🇺🇸⚾️🌭🥧🦅,0,DAY,MALE,Just_Wild_Bill,"Reagan Conservative, dreg, chump, and deplorable. Dead people shouldn’t vote. 🇺🇸...semi-retired...NY/FL...#2A #ProMilitary #ProLife #AutismAwareness. No DM's!",http://twitter.com/Just_Wild_Bill/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,6282,17,
