url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/SirSkyIl/status/1237127485386563585,03/09/20 5:25:51 PM,,"RT @BernardHarcourt: What is wrong with us??? “Officials in NYC said they would close public schools only as last resort, in part because about 114,000 students in school system are homeless and may have nowhere else to get hot meals, medical care or even a place to wash their dirty laundry” @nytimes",en,http://twitter.com/,http://twitter.com/BernardHarcourt/status/1236792210781331456,0,100,-5,TEXT,"isComment,isQuestion,isRepost,isEdited",,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,1626,New York City,-73.9764404296875,40.75103759765625,Yossarian13〽️,0,DAY,MALE,SirSkyIl,Banano donations -ban_3kebh5rujwrrrf8o8sus3gy5axk5w653r7xq8fxk6yyzq1oy8mqeo1g34gy3,http://twitter.com/SirSkyIl/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,1626,52,
http://twitter.com/vegans4bernie/status/1237133650094886913,03/09/20 5:50:21 PM,,"RT @MintPressNews: SPECIAL REPORT: For many thousands of #Students across #NewYork City and the #UnitedStates , school is the only place they receive regular meals, shelter, #Medical care, and other vital services. By: @AlanRMacLeod #COVID2019 #coronavirus https://t.co/ZsRARc90eE",en,http://twitter.com/,http://twitter.com/MintPressNews/status/1237129312966500354,0,29,0,TEXT,"isComment,isRepost,isEdited",,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,2527,New York City,-73.9764404296875,40.75103759765625,Vegans4GlobalJustice,0,DAY,UNKNOWN,vegans4bernie,Was #BernieOrBust then #JillOrBOOM- then #DemExit & #DraftBernie- THEN Bernie supported Trump & Hillary's war on $yria. Watching #DraftTulsi...,http://twitter.com/vegans4bernie/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,2527,36,
http://twitter.com/greenred714/status/1237465930818555904,03/10/20 3:50:43 PM,,"RT @bgg2wl: At some point, we have to talk about the fact that, in what is consistently touted as a thriving economy, the key concern w/closing schools b/c of COVID-19 is “children who rely on school food won’t get to eat.” If the economy Is so great, why aren’t the babies eating?",en,http://twitter.com/,http://twitter.com/bgg2wl/status/1237056963340574722,0,100,0,TEXT,"isQuestion,isComment,isRepost,isEdited",,,SEARCH / Food Access / School Food,0,0,0,0,0,0,0,0,0,54,New York City,-73.9764404296875,40.75103759765625,🌊🌊Resist and Vote 🌊🌊,0,DAY,FEMALE,greenred714,#Resist,http://twitter.com/greenred714/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,54,55,
