url,published,title,content,lang,domain_url,parent_url,porn_level,fluency_level,sentiment,post_type,tags_internal,images.url,videos.url,matched_profile,article_extended_attributes.facebook_likes,article_extended_attributes.facebook_shares,source_extended_attributes.facebook_followers,article_extended_attributes.url_views,article_extended_attributes.instagram_likes,source_extended_attributes.instagram_followers,article_extended_attributes.twitter_likes,article_extended_attributes.twitter_shares,article_extended_attributes.twitter_retweets,source_extended_attributes.twitter_followers,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.short_name,extra_author_attributes.description,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,engagement,reach,word_count,noise_category
http://twitter.com/MYgoodwoodNYC/status/1278529662747115520,07/01/20 11:23:20 PM,,RT @MYgoodwoodNYC: Social distancing 3 sum w/ @Mavn627 who else is hungry 💦💦💦💦 🔻🔻🔻🔻🔻🔻🔻🔻🔻 200+ 🔥 videos https://t.co/2wkInZXfFC https://t.co/K74ltXU2YJ,en,http://twitter.com/,http://twitter.com/MYgoodwoodNYC/status/1265859020306493440,100,0,0,VIDEO,"containsVideo,hasImage,isComment,isRepost",http://pbs.twimg.com/ext_tw_video_thumb/1265858897593720832/pu/img/E0IDJxgQ8zMuXUEA.jpg,https://video.twimg.com/ext_tw_video/1265858897593720832/pu/vid/480x270/8_COCJNq7uJ5i4vx.mp4?tag=10,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,28045,The Bronx,-73.8885498046875,40.83892822265625,MygoodwoodNYC 28k,0,DAY,UNKNOWN,MYgoodwoodNYC,🐻💦😈 WOOF! I’m just here for the Retweets 😊 DM for promo $ • Back up page @GoodWood_NYC • CASHAPP $goodwoodnyc,http://twitter.com/MYgoodwoodNYC/,North America,United States,us,New York,The Bronx,North America,United States,us,New York,The Bronx,0,28045,16,
http://twitter.com/leahhrich/status/1278535597917945858,07/01/20 11:46:55 PM,,Had dinner at 5pm here goes 11pm and I’m hungry asf 😩😂,en,http://twitter.com/,http://twitter.com/leahhrich/status/1278535597917945858,0,100,5,TEXT,,,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,141,New York City,-73.9764404296875,40.75103759765625,🍭,0,DAY,FEMALE,leahhrich,CEO of The Online Fashion Lounge | link in bio | FB : Leahh rich | SC : lee-leah | IG : leahhrich |,http://twitter.com/leahhrich/,North America,United States,us,New York,New York City,North America,United States,us,New York,New York City,0,141,11,
http://twitter.com/TheBeth1967/status/1278825423900676097,07/02/20 6:58:35 PM,,"@sehura @MnicaTo46846988 @MilesHMora2 @petrogustavo @IvanDuque En la colombia del centro democrático no hay hambre, no hay corrupción, hay trabjo, salud es excelente, no hay narcos asesinos, los presidentes no son un fraudu La fiscalía castiga a los corruptos, no hay nadie del gobierno en cuentos chimbos! #SuMerceViveEnNarnia",es,http://twitter.com/,http://twitter.com/sehura/status/1278813999610638342,0,100,-5,TEXT,"isComment,isTwitterReply",,,SEARCH / Food Access / Food Insecurity,0,0,0,0,0,0,0,0,0,1296,Brooklyn,-73.9434814453125,40.64666748046875,TheBeth1967,0,DAY,MALE,TheBeth1967,Para la guerra Nada! #SomosUnoSolo #Arraigo |#ColombiaConciente.,http://twitter.com/TheBeth1967/,North America,United States,us,New York,Brooklyn,North America,United States,us,New York,Brooklyn,0,1296,47,
